DENY,BLACK,PI_RATIO,HOUSE_INCOME,MEDIUM,HIGH,LOAN_VALUE,CONSUMER_CREDIT,MORGAGE_CREDIT,PUBLIC,DENIED_MI,SELF,SINGLE,URIA
0,0,0.22,0.22,0,0,0.5,1,2,0,0,0,0,3.6
0,0,0.25,0.17,0,0,0.588235,3,2,0,0,0,1,3.6
0,0,0.34,0.29,1,0,0.832,3,2,0,0,0,1,3.6
0,0,0.4,0.31,0,0,0.436681,2,1,0,0,0,0,3.6
0,0,0.29,0.25,0,0,0.666667,2,1,0,0,0,0,3.6
0,0,0.29,0.22,0,0,0.699301,2,2,0,0,0,0,3.6
0,1,0.14,0.14,0,0,0.27907,1,2,0,0,0,0,3.6
0,0,0.41,0.31,0,1,1,1,2,0,0,0,0,3.6
0,1,0.37,0.28,1,0,0.869565,1,2,0,0,0,1,3.6
0,1,0.43,0.43,0,1,0.952381,5,2,0,0,0,1,3.6
0,0,0.26,0.26,1,0,0.902857,1,2,0,0,0,0,3.6
0,0,0.23,0.23,0,1,0.952941,5,2,0,0,0,1,3.6
0,0,0.217,0.213,0,0,0.638889,1,1,0,0,0,0,3.2
0,0,0.37,0.322,0,0,0.731707,1,2,0,0,0,0,3.1
0,0,0.332,0.294,1,0,0.9,6,2,0,0,0,0,1.8
0,0,0.3,0.232,0,0,0.786885,2,1,0,0,1,0,3.2
0,0,0.371,0.261,0,0,0.688406,6,2,0,0,0,0,3.2
0,0,0.35,0.237,1,0,0.839378,1,2,0,0,0,0,4.3
0,0,0.17,0.137,0,0,0.228758,1,2,0,0,0,0,4.3
0,0,0.2618,0.1233,0,0,0.7375,6,2,0,0,0,0,3.1
0,0,0.219,0.21,0,0,0.743243,5,2,0,0,0,0,8.9
0,0,0.348,0.327,1,0,0.8,4,2,0,0,0,0,3.1
0,0,0.36,0.36,0,0,0.678295,6,2,0,0,0,0,3.2
0,0,0.43,0.11,0,0,0.537415,1,1,0,0,0,0,3.2
0,0,0.27,0.22,0,0,0.197595,3,1,0,0,0,0,3.6
0,0,0.36,0.28,0,1,0.951724,5,1,0,0,0,0,3.2
0,0,0.27,0.23,0,0,0.676259,5,2,1,0,0,0,1.8
0,1,0.31,0.29,1,0,0.943396,2,1,0,0,0,0,3.6
0,0,0.35,0.3,1,0,0.879699,1,2,0,0,0,0,3.2
0,0,0.36,0.28,1,0,0.893617,6,2,0,0,0,1,3.1
0,0,0.26,0.25,0,0,0.428571,6,2,1,0,1,0,10.6
0,0,0.36,0.31,0,1,1.033613,1,2,0,0,0,0,3.2
0,0,0.32,0.3,1,0,0.864407,1,2,0,0,0,0,3.2
0,0,0.28,0.23,1,0,0.917197,1,2,0,0,0,0,3.2
0,0,0.34,0.23,1,0,0.801653,1,1,0,0,0,1,2
0,0,0.25,0.24,0,0,0.613636,1,2,0,0,0,1,3.2
1,0,0.35,0.26,0,1,1.127119,1,2,0,0,0,0,3.2
0,0,0.12,0.07,0,0,0.696203,1,1,0,0,1,1,3.2
0,0,0.33,0.32,0,0,0.584416,1,1,0,0,0,0,3.9
0,0,0.26,0.17,0,0,0.787097,1,2,0,0,0,0,3.1
0,0,0.2,0.2,0,0,0.71519,1,2,0,0,0,1,1.8
0,0,0.31,0.21,0,1,0.953271,1,2,0,0,0,1,1.8
1,0,0.2,0.2,1,0,0.92,6,2,0,0,0,1,10.6
0,0,0.37,0.29,0,1,1.140845,1,2,0,0,0,0,3.6
0,0,0.31,0.19,0,0,0.281843,1,1,0,0,0,1,3.6
0,0,0.38,0.28,0,0,0.625,1,2,0,0,0,1,3.6
0,0,0.29,0.09,0,0,0.493333,1,1,0,0,1,0,3.6
0,0,0.35,0.26,1,0,0.918033,1,1,0,0,0,0,3.6
0,0,0.4,0.26,1,0,0.899306,1,1,0,0,0,1,3.6
0,0,0.34,0.23,1,0,0.920245,1,2,0,0,0,0,3.2
0,1,0.33,0.24,0,0,0.422581,1,1,0,0,1,0,10.6
0,0,0.31,0.21,0,0,0.763265,1,1,0,0,0,0,1.8
0,0,0.41,0.29,0,1,1.20155,1,2,0,0,0,1,3.2
1,0,0.24,0.26,0,0,0.495979,3,1,0,0,0,0,3.6
0,0,0.24,0.11,0,0,0.748387,1,2,0,0,0,1,1.8
0,1,0.38,0.2,0,0,0.797297,6,1,0,0,0,0,3.2
0,0,0.33,0.31,1,0,0.872449,2,2,0,0,0,1,3.2
0,0,0.32,0.17,0,0,0.654088,1,1,0,0,0,0,3.2
0,0,0.37,0.28,1,0,0.905325,1,2,0,0,0,0,1.8
0,0,0.38,0.23,0,0,0.47,2,1,0,0,0,0,3.2
0,0,0.31,0.28,0,0,0.7875,2,2,0,0,0,1,10.6
1,1,0.31,0.31,0,0,0.596685,6,2,0,0,0,1,3.6
0,0,0.35,0.26,1,0,0.929487,1,2,0,0,0,0,3.2
0,0,0.31,0.29,0,0,0.783784,1,1,0,0,0,0,3.6
0,0,0.24,0.23,0,0,0.273973,1,2,0,0,0,1,3.6
0,0,0.35,0.16,0,0,0.645161,1,2,0,0,0,0,3.6
0,0,0.37,0.3,0,0,0.78481,1,2,0,0,0,1,3.2
0,0,0.3,0.28,1,0,0.923611,1,2,0,0,0,0,10.6
0,0,0.31,0.31,1,0,0.928571,1,2,0,0,0,1,3.2
0,0,0.17,0.17,0,0,0.249351,1,1,0,0,0,0,3.2
0,1,0.37,0.29,0,0,0.747368,1,2,0,0,0,0,3.2
1,0,0.24,0.15,0,0,0.753425,1,2,0,0,0,0,3.2
1,0,0.35,0.28,0,0,0.145161,1,1,0,0,0,1,3.2
1,0,0.35,0.28,0,0,0.741935,2,1,0,0,0,1,3.2
0,0,0.32,0.23,0,0,0.797468,5,2,0,0,0,1,4.3
0,0,0.33,0.28,1,0,0.847059,1,2,0,0,0,0,1.8
0,0,0.35,0.26,0,0,0.788235,1,1,0,0,0,0,3.2
1,0,0.39,0.18,1,0,0.947368,6,1,0,0,0,0,5.3
0,0,0.28,0.27,0,0,0.665468,6,2,0,0,0,1,3.2
1,0,0.4,0.31,1,0,0.894444,6,2,0,0,0,0,3.2
0,1,0.47,0.22,0,0,0.315927,1,1,0,0,1,1,3.2
0,0,0.38,0.28,0,0,0.571429,1,2,0,0,0,1,3.1
0,0,0.39,0.23,1,0,0.888889,6,3,0,0,0,1,4.3
0,0,0.32,0.23,1,0,0.87395,6,2,0,0,0,0,10.6
0,0,0.37,0.3,0,0,0.456938,6,1,0,0,1,0,3.1
0,0,0.49,0.27,0,0,0.199482,1,1,0,0,0,0,3.2
0,0,0.17,0.09,0,0,0.756906,1,1,0,0,1,0,4.3
0,0,0.33,0.29,0,0,0.584416,1,2,0,0,0,0,3.1
0,1,0.33,0.27,0,0,0.339623,5,2,0,0,1,0,4.3
0,0,0.27,0.26,0,0,0.795699,1,2,0,0,0,1,3.9
0,0,0.32,0.29,0,1,1.095652,5,1,0,0,0,1,3.2
0,0,0.35,0.27,1,0,0.928302,1,1,0,0,0,0,3.6
0,0,0.33,0.31,0,0,0.744444,1,2,0,0,0,0,3.2
0,0,0.29,0.29,0,0,0.794702,1,2,0,0,1,0,3.6
0,0,0.32,0.22,0,0,0.795181,1,2,0,0,0,1,2
0,0,0.37,0.26,1,0,0.895349,1,2,0,0,0,1,2
0,0,0.26,0.25,1,0,0.892308,1,2,0,0,0,1,3.2
0,0,0.35,0.27,1,0,0.885135,1,2,0,0,0,1,4.3
0,0,0.26,0.25,1,0,0.916129,1,2,0,0,0,0,3.1
0,0,0.31,0.2,0,0,0.770588,1,2,0,0,0,0,1.8
0,0,0.35,0.3,1,0,0.8,1,2,0,0,0,1,3.2
1,1,0.55,0.32,1,0,0.90303,2,2,0,0,0,1,4.3
0,0,0.31,0.28,0,0,0.773973,1,2,0,0,0,0,2
0,0,0.24,0.14,0,0,0.545455,2,1,0,0,0,0,3.6
0,0,0.34,0.31,1,0,0.801282,1,2,0,0,1,1,3.2
1,1,0.3,0.23,1,0,0.902857,6,2,1,0,0,0,3.2
0,0,0.33,0.32,0,0,0.745763,1,1,0,0,1,0,3.2
1,0,0.37,0.31,1,0,0.899225,3,2,1,0,0,1,3.2
0,0,0.25,0.2,1,0,0.802721,1,2,0,0,0,0,3.2
0,0,0.29,0.21,0,0,0.783505,1,1,0,0,1,0,3.2
0,0,0.32,0.2,1,0,0.888158,2,1,0,0,0,1,3.2
0,0,0.36,0.15,0,0,0.769231,2,1,0,0,0,0,3.1
0,0,0.24,0.23,0,0,0.790419,1,1,0,0,0,1,3.2
0,0,0.1,0.04,1,0,0.8,1,1,0,0,0,0,3.2
0,0,0.34,0.28,1,0,0.896552,1,2,0,0,0,0,3.1
0,0,0.43,0.3,0,0,0.666667,2,3,1,0,0,1,10.6
0,0,0.39,0.3,0,0,0.713012,1,2,0,0,1,1,4.3
0,0,0.31,0.28,0,0,0.776224,2,2,0,0,0,1,4.3
0,0,0.37,0.26,0,0,0.676923,2,2,0,0,0,1,5.3
0,0,0.31,0.25,0,0,0.5997,1,1,0,0,0,0,1.8
0,0,0.37,0.26,0,0,0.498575,2,1,0,0,0,0,5.3
0,0,0.24,0.2,0,0,0.64833,1,2,0,0,1,0,1.8
0,0,0.37,0.24,0,0,0.655977,1,1,0,0,0,0,1.8
0,0,0.35,0.27,0,1,1,1,2,0,0,0,0,3.2
0,0,0.29,0.26,0,0,0.7,2,1,0,0,1,0,10.6
0,0,0.29,0.28,0,0,0.364416,2,1,0,0,0,0,3.9
0,0,0.07,0.07,0,0,0.752239,1,1,0,0,1,0,10.6
0,0,0.36,0.33,1,0,0.8,1,2,0,0,0,0,2
0,0,0.25,0.22,0,0,0.528302,1,1,0,0,0,0,10.6
0,0,0.21,0.18,0,0,0.703704,1,2,0,0,1,0,10.6
0,0,0.13,0.1,0,0,0.454545,2,1,0,0,0,0,4.3
0,0,0.34,0.23,0,1,1,2,4,1,0,0,1,4.3
0,0,0.39,0.33,0,0,0.724138,2,1,0,0,0,0,3.2
0,0,0.3,0.29,0,0,0.682594,2,2,0,0,0,1,2
0,0,0.29,0.17,0,1,1,1,2,0,0,0,0,3.1
0,0,0.17,0.12,0,0,0.498489,1,1,0,0,0,0,3.2
0,0,0.37,0.27,0,0,0.477099,1,2,0,0,0,0,3.2
1,0,0.44,0.37,1,0,0.821239,2,2,0,0,1,0,3.2
0,0,0.37,0.28,0,0,0.659341,5,1,0,0,0,0,3.2
0,0,0.25,0.23,0,0,0.765111,1,1,0,0,0,0,3.1
0,0,0.26,0.25,0,1,0.995185,2,2,0,0,0,0,1.8
1,0,0.75,0.29,0,0,0.448718,1,2,0,0,0,1,8.9
0,0,0.175,0.12,0,0,0.508475,1,2,0,0,0,0,4.3
0,0,0.18,0.18,0,0,0.745098,1,2,0,0,0,0,1.8
0,0,0.35,0.3,0,0,0.446352,1,1,0,0,1,0,3.2
0,1,0.276,0.26,0,1,1,1,2,0,0,0,1,3.2
1,0,0.28,0.28,1,0,0.946237,1,2,0,0,0,1,3.9
0,1,0.33,0.22,1,0,0.858333,5,2,0,0,0,0,3.2
0,0,0.18,0.18,0,0,0.604396,4,2,0,0,0,0,4.3
0,1,0.48,0.34,0,0,0.604396,2,2,0,0,1,1,3.2
0,0,0.19,0.19,1,0,0.833333,4,2,0,0,0,0,3.2
0,1,0.4,0.3,1,0,0.927273,5,2,0,0,0,1,3.2
0,0,0.55,0.23,0,0,0.574713,3,2,0,0,0,0,3.2
0,1,0.39,0.28,1,0,0.803738,4,2,0,0,0,0,3.9
1,0,0.692,0.378,1,0,0.8,5,2,0,0,1,0,3.2
0,0,0.406,0.29,0,1,1.14,1,1,0,0,0,0,3.2
1,0,0.412,0.308,0,1,1.000676,1,2,0,0,0,1,2
1,0,0.3,0.265,1,0,0.948148,2,2,0,0,0,0,3.2
0,0,0.348,0.164,0,0,0.779167,1,2,0,0,0,0,3.2
0,0,0.325,0.272,1,0,0.903448,1,1,0,0,0,1,4.3
0,1,0.359,0.28,1,0,0.8,3,1,0,0,0,0,4.3
0,0,0.3,0.265,1,0,0.903704,2,2,0,0,0,0,3.2
0,0,0.267,0.185,0,0,0.794444,1,2,0,0,0,0,3.2
0,0,0.33,0.31,0,0,0.780952,1,2,0,0,0,1,2
0,0,0.305,0.225,0,0,0.684211,5,1,0,0,0,0,2
0,0,0.32,0.28,1,0,0.873333,1,2,0,0,1,1,3.2
0,0,0.37,0.25,1,0,0.942675,1,2,0,0,0,0,10.6
0,0,0.244,0.204,0,0,0.692308,1,2,0,0,1,0,4.3
0,0,0.324,0.3,0,0,0.746269,1,1,0,0,0,0,4.3
1,1,0.35,0.292,1,0,0.884848,6,2,1,0,0,0,3.2
0,0,0.38,0.14,0,0,0.777465,2,2,0,0,0,0,4.3
0,0,0.24,0.197,1,0,0.868852,1,2,0,0,0,1,1.8
0,0,0.312,0.257,1,0,0.80117,1,2,0,0,0,0,4.3
0,0,0.32,0.259,0,0,0.676471,1,2,0,0,0,0,3.1
0,0,0.36,0.183,0,0,0.794643,2,2,0,0,0,1,3.1
0,0,0.176,0.12,0,0,0.671875,2,2,0,0,1,0,3.2
0,0,0.31,0.24,1,0,0.80303,1,2,0,0,1,1,10.6
0,0,0.27,0.23,0,0,0.775,1,2,0,0,0,0,3.2
1,0,0.3,0.3,0,0,0.5,6,2,1,0,0,0,3.1
1,0,0.41,0.21,1,0,0.900524,2,1,0,0,0,0,1.8
0,0,0.19,0.12,0,0,0.411765,1,2,0,0,0,0,3.9
0,0,0.2,0.19,0,0,0.534286,6,1,0,0,0,0,3.2
0,0,0.4,0.146,0,0,0.666667,1,1,0,0,0,1,3.9
0,0,0.32,0.258,0,0,0.773585,2,2,0,0,0,1,3.2
0,0,0.35,0.33,0,0,0.74023,5,1,0,0,1,0,3.2
0,0,0.37,0.27,0,0,0.666667,2,2,0,0,0,1,3.2
0,0,0.35,0.29,1,0,0.944304,1,1,0,0,0,0,3.2
0,0,0.33,0.18,0,0,0.782396,1,1,0,0,0,0,8.9
0,0,0.15,0.15,0,0,0.722022,1,2,0,0,1,0,5.3
0,0,0.34,0.23,0,0,0.464481,1,1,0,0,0,0,3.9
0,0,0.27,0.17,0,0,0.713376,1,1,0,0,1,1,3.1
0,1,0.34,0.18,1,0,0.8,5,1,0,0,0,0,3.2
0,0,0.3,0.22,0,0,0.642336,2,1,0,0,0,0,3.2
0,0,0.32,0.32,0,0,0.595745,1,2,0,0,0,1,3.1
0,0,1.28,0.73,0,0,0.707547,1,1,0,0,1,0,4.3
0,0,0.28,0.15,0,0,0.79646,2,1,0,0,0,1,3.9
0,0,0.24,0.22,0,0,0.703704,1,1,0,0,1,0,10.6
0,1,0.24,0.24,1,0,0.8,1,2,0,0,0,1,4.3
0,0,0.38,0.36,0,1,1.031579,1,1,0,0,0,0,3.2
0,1,0.32,0.26,1,0,0.9,1,2,0,0,0,0,3.9
0,0,0.35,0.24,1,0,0.863636,2,2,0,0,0,1,3.2
0,0,0.25,0.17,0,1,1.1875,1,2,0,0,0,1,4.3
0,0,0.44,0.11,0,0,0.5,1,1,0,0,0,1,2
0,0,0.12,0.12,0,0,0.333333,2,2,0,0,0,0,3.2
0,0,0.21,0.21,0,0,0.638298,1,1,0,0,0,1,3.2
0,0,0.24,0.24,0,0,0.733333,1,1,0,0,1,0,10.6
0,0,0.36,0.36,0,0,0.591837,1,1,0,0,0,0,3.2
0,0,0.32,0.19,1,0,0.803419,2,2,0,0,0,1,4.3
0,0,0.42,0.35,1,0,0.8,2,3,0,0,1,0,3.2
0,0,0.37,0.24,0,0,0.596491,1,1,1,0,1,1,3.2
0,0,0.33,0.32,0,0,0.670251,3,4,0,0,1,1,10.6
0,0,0.27,0.22,0,0,0.491071,1,1,0,0,0,0,3.2
0,0,0.3,0.26,0,0,0.582524,1,1,0,0,0,1,2
0,0,0.48,0.48,0,0,0.728205,3,1,0,0,1,1,10.6
0,0,0.19,0.17,0,0,0.786667,1,2,0,0,0,0,3.1
0,0,0.19,0.17,0,0,0.632911,1,2,0,0,0,0,3.2
0,0,0.31,0.31,0,0,0.723684,1,1,0,0,0,0,3.2
0,0,0.36,0.28,0,0,0.798701,6,2,0,0,0,0,3.9
0,0,0.21,0.13,0,0,0.426829,5,1,0,0,0,0,2
0,0,0.33,0.24,0,0,0.547619,1,1,0,0,0,0,3.9
0,0,0.36,0.35,0,0,0.731707,1,2,0,0,0,0,2
0,0,0.37,0.3,0,0,0.782609,6,2,1,0,0,0,1.8
0,0,0.35,0.25,0,0,0.77381,2,1,0,0,0,0,3.2
0,0,0.42,0.14,0,0,0.79845,1,2,0,0,0,0,3.6
0,0,0.34,0.26,1,0,0.867647,6,2,0,0,0,0,3.9
0,0,0.24,0.17,0,0,0.798701,1,1,0,0,0,0,4.3
0,0,0.38,0.24,1,0,0.897959,1,2,0,0,0,0,2
0,0,0.38,0.28,0,0,0.273973,1,2,0,0,0,0,8.9
0,0,0.18,0.01,0,0,0.796296,2,2,0,0,1,0,1.8
0,0,0.34,0.2,0,0,0.592593,5,1,0,0,1,0,8.9
0,0,0.33,0.28,1,0,0.923077,1,2,0,0,0,0,3.9
0,0,0.25,0.2,1,0,0.881481,6,2,0,0,0,0,3.2
0,1,0.38,0.31,1,0,0.915493,6,2,0,0,0,0,10.6
0,0,0.35,0.26,0,0,0.793103,1,1,0,0,1,0,5.3
0,0,0.38,0.23,1,0,0.8,1,2,0,0,0,0,1.8
0,0,0.37,0.24,0,0,0.6,6,2,1,0,1,0,3.1
0,0,0.38,0.35,0,0,0.725806,6,2,1,0,0,0,2
0,0,0.36,0.26,0,0,0.656863,2,1,0,0,0,0,3.1
0,0,0.34,0.3,1,0,0.922535,1,2,0,0,0,0,3.9
0,0,0.36,0.29,0,0,0.478142,1,2,0,0,0,0,3.2
0,0,0.23,0.2,0,0,0.610687,1,1,0,0,0,0,1.8
0,0,0.3,0.29,1,0,0.871429,1,2,0,0,0,0,4.3
0,0,0.29,0.27,0,0,0.692593,1,1,0,0,0,0,1.8
0,0,0.39,0.36,0,0,0.646259,5,1,0,0,0,0,3.9
1,0,0.36,0.26,1,0,0.948276,6,2,1,0,0,0,4.3
0,0,0.28,0.16,1,0,0.8,1,1,0,0,0,0,3.2
0,0,0.38,0.18,1,0,0.875969,1,2,0,0,0,0,1.8
0,0,0.26,0.26,0,0,0.502513,5,1,0,0,1,0,3.2
0,1,0.44,0.3,1,0,0.915385,5,1,0,0,0,0,3.9
0,1,0.34,0.32,0,0,0.724138,6,2,1,0,0,0,3.2
0,0,0.34,0.21,1,0,0.876923,5,2,0,0,0,0,3.2
0,0,0.38,0.29,0,0,0.784314,6,2,0,0,0,0,3.1
0,0,0.38,0.29,0,0,0.529954,6,4,1,0,0,0,10.6
0,0,0.35,0.21,1,0,0.915385,1,1,0,0,0,1,3.1
1,0,0.16,0.14,1,0,0.8,6,2,0,0,0,0,3.6
0,0,0.31,0.2,0,0,0.743802,6,2,0,0,0,0,1.8
0,0,0.36,0.27,0,0,0.461538,5,2,0,0,0,0,3.9
0,0,0.31,0.31,1,0,0.862069,5,2,0,0,1,1,2
1,0,0.45,0.21,0,0,0.657895,1,2,0,0,0,1,3.2
0,0,0.39,0.38,0,0,0.574713,1,2,0,0,0,1,3.2
1,0,0.2,0.07,1,0,0.8,6,3,0,0,0,1,3.6
0,0,0.24,0.23,0,0,0.671642,4,2,0,0,0,0,3.2
0,0,0.45,0.45,0,0,0.722222,2,2,0,0,0,0,3.2
0,0,0.61,0.26,1,0,0.888889,1,1,0,0,0,1,3.1
0,0,0.27,0.18,1,0,0.885,1,2,0,0,0,1,3.2
0,0,0.55,0.24,0,0,0.510638,3,4,0,0,0,0,1.8
0,0,0.32,0.29,1,0,0.929134,3,2,0,0,0,1,3.2
0,0,0.17,0.09,1,0,0.888889,1,1,0,0,0,1,3.2
1,0,0.47,0.35,1,0,0.803571,3,1,0,0,0,0,4.3
0,0,0.14,0.14,0,0,0.592593,1,1,0,0,1,0,3.2
0,0,0.38,0.28,1,0,0.85,1,2,0,0,0,1,3.2
0,0,0.31,0.23,0,0,0.762195,1,2,0,0,1,0,3.9
0,0,0.53,0.29,0,0,0.592593,1,1,0,0,0,0,3.2
0,0,0.26,0.17,0,0,0.707692,1,1,0,0,0,1,3.1
0,0,0.2,0.2,0,0,0.765957,3,1,0,0,0,0,3.2
0,0,0.33,0.16,1,0,0.8,1,2,0,0,1,1,3.2
0,0,0.2,0.13,0,0,0.547445,1,2,0,0,1,1,3.2
0,0,0.52,0.28,0,0,0.689655,3,1,1,0,0,0,4.3
0,0,0.33,0.15,0,0,0.41791,1,2,0,0,0,0,1.8
0,0,0.19,0.1,0,0,0.38806,2,2,0,0,0,1,3.2
0,0,0.294,0.253,1,0,0.901961,1,2,0,0,0,0,3.2
1,0,0.293,0.293,1,0,0.848485,1,2,0,0,0,1,3.6
0,0,0.337,0.331,0,0,0.352113,2,1,0,0,0,1,3.9
0,0,0.201,0.131,0,0,0.307692,2,1,0,0,0,0,2
0,0,0.264,0.188,0,0,0.338983,2,1,0,0,0,1,10.6
0,0,0.2797,0.2522,1,0,0.885246,2,2,0,0,0,1,3.2
0,0,0.44,0.31,1,0,0.800905,1,1,0,0,0,1,3.2
0,0,0.2673,0.1891,1,0,0.8,1,1,0,0,0,0,3.2
0,0,0.41,0.38,0,0,0.723684,1,2,0,0,0,1,3.9
0,0,0.2844,0.2143,0,0,0.338129,1,1,0,0,0,0,3.1
0,0,0.3,0.29,0,0,0.2,2,2,0,0,0,0,3.2
0,0,0.27,0.15,0,0,0.333333,6,2,0,0,0,1,1.8
0,0,0.3327,0.3219,0,0,0.76875,6,2,1,0,0,1,3.9
0,0,0.3073,0.2914,1,0,0.8,1,2,0,0,0,0,3.2
0,0,0.3661,0.249,1,0,0.9,6,2,0,0,0,0,1.8
0,0,0.4391,0.4261,0,0,0.798246,6,1,0,0,0,0,3.6
1,0,0.12,0.12,0,0,0.795455,3,2,1,0,0,1,1.8
0,0,0.36,0.32,0,0,0.756757,2,1,0,0,0,0,3.2
1,0,0.41,0.13,1,0,0.8,5,1,1,0,0,0,8.9
0,0,0.33,0.27,0,0,0.4,1,1,0,0,0,1,3.2
0,0,0.38,0.34,0,0,0.487805,1,2,0,0,1,0,10.6
0,0,0.32,0.32,0,0,0.6,1,2,0,0,0,0,3.2
1,0,0.32,0.24,1,0,0.902857,6,2,1,0,1,1,3.2
0,0,0.365,0.262,0,0,0.618182,2,2,0,0,0,1,3.9
0,0,0.28,0.25,0,0,0.671186,2,1,0,0,0,0,3.2
0,0,0.35,0.19,0,0,0.519481,2,1,0,0,0,0,2
0,0,0.231,0.083,0,0,0.179104,1,1,0,0,0,0,5.3
0,0,0.31,0.29,0,0,0.536364,1,2,0,0,0,0,3.2
0,0,0.114,0.074,0,0,0.544959,1,1,0,0,0,0,4.3
0,0,0.3,0.298,0,0,0.489583,2,1,0,0,0,0,3.1
0,0,0.287,0.276,0,0,0.689655,1,2,0,0,1,1,10.6
0,0,0.43,0.32,1,0,0.857143,1,2,0,0,0,0,3.2
0,0,0.35,0.25,1,0,0.89011,1,2,0,0,0,0,3.9
0,0,0.33,0.32,1,0,0.808642,1,2,0,0,0,1,3.2
0,0,0.42,0.34,1,0,0.864,2,2,0,0,0,0,4.3
0,0,0.5,0.32,0,1,1,1,2,0,0,0,1,3.9
0,0,0.4,0.24,0,1,1,1,1,0,0,0,1,2
0,0,0.38,0.37,0,0,0.732558,2,2,0,0,0,1,2
0,0,0.33,0.32,1,0,0.801418,1,2,0,0,0,1,3.2
0,0,0.22,0.21,1,0,0.901515,1,2,0,0,0,1,3.2
0,0,0.38,0.33,0,0,0.65,2,1,1,0,0,0,2
0,0,0.38,0.33,0,0,0.591837,1,2,0,0,0,0,3.2
0,0,0.38,0.33,1,0,0.8,1,1,0,0,0,0,3.1
0,0,0.38,0.33,0,0,0.789189,5,4,0,0,0,1,4.3
0,0,0.38,0.28,1,0,0.8,1,2,0,0,0,0,4.3
0,0,0.38,0.33,0,0,0.375,2,1,0,0,1,0,4.3
1,0,0.38,0.33,0,0,0.416667,3,1,0,0,0,0,4.3
0,1,0.38,0.33,0,0,0.76,3,2,0,0,0,0,3.2
0,0,0.38,0.33,0,0,0.773333,2,1,0,0,0,0,4.3
0,0,0.23,0.2,0,0,0.769231,1,2,0,0,0,0,3.2
0,0,0.26,0.26,0,0,0.366667,1,2,0,0,0,0,4.3
0,0,0.15,0.15,0,0,0.631579,1,2,0,0,0,0,3.2
0,0,0.17,0.14,0,0,0.489362,1,1,0,0,0,0,3.2
0,0,0.28,0.28,0,0,0.436813,1,1,0,0,0,0,3.2
1,0,0.3,0.3,1,0,0.868571,1,2,0,0,0,1,3.9
0,0,0.3,0.22,0,0,0.633803,1,1,0,0,0,1,3.2
0,0,0.17,0.16,0,0,0.769231,1,1,0,0,0,1,2
0,0,0.38,0.21,1,0,0.8,1,2,0,0,0,1,3.9
1,0,0.37,0.31,1,0,0.819672,6,2,0,0,0,0,3.2
0,0,0.35,0.28,0,0,0.765517,1,2,0,0,0,1,3.2
0,0,0.577,0.23,0,0,0.791667,1,1,0,0,0,0,1.8
0,0,0.37,0.25,1,0,0.874848,1,1,0,0,0,1,3.1
0,0,0.367,0.28,1,0,0.8,6,1,0,0,1,0,3.2
0,0,0.487,0.26,0,0,0.74184,1,1,0,0,0,0,1.8
0,0,0.399,0.22,0,0,0.361538,1,1,1,0,0,0,3.1
0,0,0.362,0.27,1,0,0.867784,1,2,0,0,0,0,3.2
0,0,0.42,0.196,0,0,0.740541,1,1,0,0,0,0,3.2
0,0,0.431,0.185,0,0,0.666667,1,2,0,0,0,0,3.1
0,0,0.36,0.33,0,0,0.491429,1,1,0,0,0,0,3.9
0,0,0.37,0.26,1,0,0.928571,5,2,0,0,0,1,1.8
0,0,0.34,0.32,0,0,0.765217,1,2,0,0,0,1,2
0,0,0.3,0.33,1,0,0.923567,1,2,0,0,0,1,3.1
0,0,0.38,0.33,0,0,0.540541,3,1,0,0,0,1,1.8
0,0,0.38,0.3,0,0,0.737143,5,2,0,0,0,0,3.2
0,0,0.32,0.31,0,0,0.789474,5,2,0,0,0,1,3.2
0,0,0.25,0.25,0,0,0.731707,1,2,0,0,0,0,3.9
0,1,0.27,0.27,0,0,0.751553,1,2,0,0,0,1,3.9
0,0,0.4,0.12,0,0,0.578947,6,2,0,0,0,1,3.1
0,0,0.36,0.24,0,0,0.798507,5,2,0,0,0,0,5.3
0,0,0.32,0.22,1,0,0.892683,5,2,0,0,0,0,3.2
0,0,0.38,0.31,0,0,0.748148,1,2,0,0,0,1,3.9
0,0,0.27,0.27,1,0,0.847059,6,2,0,0,0,0,3.2
0,0,0.3,0.3,0,0,0.600775,2,1,0,0,0,0,3.1
0,0,0.33,0.31,0,0,0.773006,1,2,0,0,0,1,3.2
0,0,0.28,0.25,1,0,0.8,1,2,0,0,0,0,3.2
0,0,0.29,0.28,1,0,0.9,5,2,0,0,0,0,3.2
0,0,0.32,0.29,0,0,0.489691,1,1,0,0,0,0,5.3
0,1,0.31,0.21,0,0,0.788732,5,2,0,0,0,0,3.2
0,0,0.39,0.23,0,0,0.746835,1,1,0,0,0,1,3.6
0,0,0.3204,0.2699,0,0,0.75102,5,2,1,0,1,0,3.2
0,0,0.3669,0.2583,0,0,0.702899,2,2,0,0,1,0,4.3
0,0,0.4099,0.2039,0,0,0.743421,1,2,0,0,1,0,4.3
0,0,0.26,0.22,1,0,0.945946,6,2,0,0,0,0,3.9
0,1,0.39,0.27,0,0,0.792,1,2,0,0,0,1,3.2
0,1,0.1062,0.028,0,0,0.597015,2,2,0,0,0,1,2
0,0,0.32,0.31,1,0,0.80315,2,2,0,0,0,0,5.3
0,0,0.36,0.36,0,0,0.47619,1,1,0,0,0,0,4.3
0,1,0.38,0.29,1,0,0.9,6,2,0,0,0,0,3.2
