spell,censor1,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
4,0,0,1,0,0,.426,5.5984221,1,.056000002,0,1,1,6.5,1,1,0,1,0,0,21,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,.38299999,5.7037826,2,.050000001,0,0,1,6.5,0,0,1,0,0,0,26,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1,0,.066,7.4558768,14,.0089999996,0,1,0,6.5,1,1,0,1,0,0,46,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,1,.51999998,4.8675346,3,.115,0,0,0,6.5,1,0,0,0,0,1,38,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5,0,0,1,0,0,.51999998,5.0106354,3,.1,0,0,0,6.5,0,0,0,0,0,1,34,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,1,0,0,.51999998,5.2983174,0,.075000003,1,0,1,6.5,0,0,0,0,0,0,29,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7,0,0,0,1,1,.28799999,5.9914646,1,.037999999,0,1,1,6.5,0,1,1,1,1,0,35,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11,0,0,0,1,0,.51999998,5.2983174,9,.075000003,1,0,1,6.5,1,1,0,1,0,0,35,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,.64999998,4.7874918,0,.21600001,0,1,0,8.8000002,0,1,1,1,1,0,25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1,1,.64999998,5.6167712,0,.21600001,1,0,0,8.8000002,1,1,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17,0,0,0,1,1,.50999999,5.9914646,9,.17,0,0,0,8.8000002,0,1,1,1,0,0,41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,1,.50999999,5.9914646,3,.17,0,1,0,8.8000002,1,0,1,1,0,0,33,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,.23999999,6.7452364,31,.079999998,0,0,1,8.8000002,1,1,0,0,0,0,52,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6,0,0,0,1,1,.34,6.3969297,7,.113,1,0,1,8.8000002,1,1,0,1,0,0,32,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1,1,.34,6.3969297,20,.113,0,0,1,8.8000002,1,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,0,0,0,1,1,.64999998,5.0106354,2,.21600001,1,0,0,8.8000002,1,1,0,1,1,0,31,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,.204,6.9077554,15,.068000004,0,1,1,8.8000002,1,1,0,1,0,0,42,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,.56699997,5.8861041,2,.189,1,0,0,8.8000002,1,1,0,1,0,0,38,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,1,0,1,.55900002,5.8998976,3,.186,1,0,1,8.8000002,0,0,0,0,0,0,27,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,.64999998,5.3936276,1,.21600001,0,1,1,8.8000002,0,0,0,0,0,0,26,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,.64999998,5.0106354,1,.21600001,1,0,0,8.8000002,0,0,0,0,0,0,32,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1,1,.583,5.857933,3,.19400001,0,0,0,8.8000002,1,0,0,1,0,0,34,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,.17,7.0900769,0,.057,1,0,1,8.8000002,1,1,0,0,0,0,53,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,.583,5.857933,0,.19400001,1,0,0,8.8000002,1,1,0,1,1,0,28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,0,0,0,1,.33199999,6.4216223,3,.11,0,0,0,8.8000002,1,1,0,1,0,0,48,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17,0,0,0,1,1,.69099998,4.2195077,2,.23,1,0,1,8.8000002,1,1,0,1,0,1,46,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,0,0,0,1,.40799999,6.2146082,0,.13600001,1,0,0,8.8000002,1,1,0,1,1,0,36,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,0,0,1,0,1,.45300001,6.1092477,1,.15099999,0,0,1,8.8000002,1,1,0,1,1,0,35,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17,0,0,0,1,1,.64999998,4.6051702,0,.21600001,0,1,0,8.8000002,0,1,1,1,0,0,49,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14,0,0,0,1,1,.5,4.89784,4,.037,0,0,1,10.299999,0,1,1,1,0,1,39,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,.25600001,6.1092477,4,.011,1,0,0,10.299999,1,1,0,1,0,0,34,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,0,0,0,1,1,.46000001,5.521461,11,.02,0,0,1,10.299999,0,1,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11,0,0,0,1,1,.45100001,5.5412636,13,.02,1,0,1,10.299999,1,1,0,1,0,1,43,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1,0,0,0,0,.5,4.89784,0,.037,0,0,0,10.299999,0,0,1,0,0,0,20,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
14,0,0,0,1,1,.23,6.2146082,7,.0099999998,1,0,1,10.299999,1,1,0,0,0,0,49,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,0,1,0,0,0,.48699999,5.4638319,0,.021,1,0,0,10.299999,0,0,0,0,0,1,21,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12,0,1,0,0,0,.12800001,6.8023949,0,.0060000001,1,0,1,10.299999,1,1,0,0,0,0,59,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1,0,0,0,1,.5,4.8283138,1,.039999999,0,0,0,10.299999,1,0,1,0,0,1,25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13,0,0,0,1,1,.20900001,6.3099184,25,.0089999996,0,1,1,10.299999,1,1,0,0,0,0,56,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1,0,0,0,1,.242,6.1633148,9,.011,0,0,0,10.299999,1,1,0,1,0,0,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,0,1,0,0,1,.28799999,5.9914646,2,.013,0,1,1,10.299999,1,1,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1,0,0,0,1,.26899999,6.0567842,5,.012,0,0,1,10.299999,1,1,0,1,1,0,30,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1,0,0,0,0,.5,5.0106354,0,.033,1,0,0,10.299999,0,1,0,1,0,1,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,.442,5.5606818,4,.018999999,1,0,0,10.299999,1,1,0,1,1,0,37,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,1,0,0,0,0,.5,5.0751739,1,.030999999,0,0,1,10.299999,1,0,1,0,0,0,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,0,0,0,1,0,.5,5.3033047,0,.025,0,1,0,10.299999,0,1,1,1,0,1,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13,0,0,0,1,1,.29499999,5.9661469,2,.013,1,0,1,10.299999,1,1,0,1,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,.5,5.2983174,11,.025,1,0,1,10.299999,0,1,1,1,0,0,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12,0,0,0,1,1,.46000001,5.521461,12,.02,1,0,0,10.299999,1,0,0,0,0,1,38,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,1,0,0,0,0,.39899999,5.6629605,3,.017000001,1,0,1,10.299999,1,1,0,0,0,0,52,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9,0,0,0,1,1,.5,5.0106354,0,.033,1,0,0,10.299999,1,0,0,0,0,0,54,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11,0,0,0,1,1,.115,6.9077554,6,.0049999999,0,0,0,10.299999,1,1,0,0,0,1,38,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1,0,0,0,0,.23,6.2146082,13,.0099999998,1,0,1,10.299999,1,1,0,1,0,0,37,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,0,0,0,1,1,.46000001,5.521461,7,.02,1,0,0,10.299999,1,1,0,1,0,0,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,0,0,0,1,0,.12800001,6.8023949,13,.0060000001,0,1,1,10.299999,1,1,0,1,0,1,36,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,1,0,0,.55299997,5.2983174,0,.039999999,0,0,0,5,1,0,1,0,0,0,24,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12,0,0,0,1,1,.5,5.857933,0,.023,1,0,0,5,1,1,0,1,0,0,34,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,.55299997,5.521461,1,.032000002,0,0,0,5,0,1,1,1,1,0,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,0,1,0,0,0,.5,5.857933,1,.023,1,0,0,5,1,1,0,1,0,0,42,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,.25,6.5510802,3,.011,0,0,1,5,1,1,0,0,0,0,47,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,0,0,1,0,0,.389,6.1092477,0,.017999999,1,0,0,5,0,0,0,0,0,0,20,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,1,0,0,0,1,.55299997,5.3936276,0,.035999998,1,0,0,5,0,1,1,1,0,0,36,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,0,1,0,0,1,.324,6.2915692,6,.015,1,0,1,5,1,1,0,1,0,0,35,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,.55299997,5.7037826,0,.027000001,1,0,1,5,0,0,0,0,0,0,21,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,.55299997,5.521461,0,.032000002,0,0,0,5,1,0,1,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1,0,.55299997,5.6347895,0,.028999999,1,0,1,5,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,0,0,1,0,1,.51499999,5.8289456,13,.024,1,0,0,5,1,0,0,0,0,0,38,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,0,1,0,1,.55299997,5.7037826,1,.027000001,0,0,0,5,1,1,0,0,0,0,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,0,0,0,0,.55299997,5.7037826,6,.027000001,0,0,1,5,1,1,0,1,0,0,35,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9,0,0,0,1,1,.55299997,5.2983174,8,.039999999,0,0,1,5,0,1,1,1,1,0,26,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,0,0,0,0,.55299997,5.7365723,1,.026000001,1,0,0,5,1,1,0,0,0,0,57,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15,0,1,0,0,1,.43799999,5.9914646,0,.02,0,0,0,5,0,1,1,1,1,0,29,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,.55299997,5.5984221,2,.029999999,1,0,1,5,1,1,0,1,1,0,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14,0,0,0,1,1,.233,6.6200733,0,.011,1,0,0,5,1,1,0,0,0,0,51,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,0,0,0,1,1,.32499999,6.2878585,2,.015,0,0,1,5,1,0,1,1,0,0,42,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,.55299997,5.521461,3,.032000002,0,1,0,5,1,0,0,0,0,0,26,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,0,0,0,0,.55299997,4.8283138,0,.064000003,1,0,0,5,0,0,1,0,0,0,23,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
17,0,0,0,1,1,.398,6.0867748,9,.017999999,1,0,0,5,1,0,1,0,0,1,56,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,0,0,0,1,1,.25,6.5510802,19,.011,0,1,0,5,1,1,0,0,0,0,53,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,0,0,0,1,.35100001,6.212606,3,.016000001,1,0,1,5,1,1,0,1,0,0,33,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,1,0,0,0,1,.11,7.2442274,3,.044,1,0,1,8.6999998,1,1,0,1,0,0,39,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.5,5.5606818,4,.2,1,0,0,8.6999998,1,1,0,0,0,0,26,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,0,0,0,1,1,.257,6.3969297,16,.103,0,1,1,8.6999998,1,1,0,0,0,0,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,0,0,0,1,1,.5,4.9052749,4,.2,0,0,1,8.6999998,1,0,0,0,0,0,58,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,0,.5,5.7037826,0,.2,1,0,1,8.6999998,1,1,0,1,0,0,42,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,0,0,1,0,.5,4.9767337,0,.2,0,1,0,8.6999998,0,1,1,1,1,0,23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1,0,0,0,0,.237,6.4769726,2,.094999999,0,0,0,8.6999998,1,1,0,1,0,0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,1,.51999998,5.0751739,7,.156,0,0,0,13,0,1,1,1,0,0,45,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,0,0,1,1,.398,6.338594,0,.044,1,0,0,13,1,1,0,1,0,0,37,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,0,0,0,1,1,.44999999,6.2146082,1,.050000001,1,0,0,13,1,1,0,1,0,0,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,0,0,0,1,0,.405,6.3189683,3,.045000002,0,1,1,13,1,1,0,0,0,0,25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,0,0,0,1,1,.34599999,6.4769726,5,.037999999,1,0,1,13,1,1,0,0,0,0,37,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17,0,0,0,1,1,.51999998,5.220356,12,.13500001,0,1,0,13,1,1,0,1,1,0,38,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,0,0,0,1,1,.51999998,5.2983174,1,.125,1,0,1,13,0,0,0,0,0,0,39,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,0,0,0,1,1,.5,6.1092477,11,.056000002,1,0,0,13,1,1,0,1,0,0,37,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17,1,0,0,0,1,.51999998,5.1704841,5,.142,1,0,0,13,1,0,1,1,0,0,58,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,0,0,0,1,.375,6.3969297,3,.041999999,0,1,1,13,1,1,0,0,0,0,23,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,0,0,0,1,1,.186,6.9077554,0,.056000002,1,0,1,5.8999996,1,1,0,1,1,0,33,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,0,0,0,1,1,.5,5.857933,1,.15000001,0,0,0,5.8999996,0,1,0,0,0,0,24,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,0,0,0,1,1,.5,5.521461,2,.15000001,0,0,0,5.8999996,1,1,0,1,0,0,37,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,0,0,0,1,1,.155,7.0900769,24,.046999998,0,0,0,5.8999996,1,1,0,0,0,0,52,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,.37200001,6.2146082,1,.112,0,0,0,5.8999996,1,1,0,1,1,0,27,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,0,0,0,1,1,.233,6.6846118,1,.07,0,1,0,5.8999996,1,0,0,0,0,0,29,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,0,1,0,0,1,.465,5.9914646,1,.14,1,0,1,5.8999996,1,1,0,0,0,0,36,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,0,0,0,1,1,.465,5.9914646,2,.14,1,0,1,5.8999996,0,0,0,1,1,0,26,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,0,0,1,0,1,.465,5.9914646,8,.14,0,0,1,5.8999996,1,1,0,1,1,0,30,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,1,0,0,0,0,.5,5.0751739,0,.15000001,0,0,0,5.8999996,1,0,1,1,1,0,31,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9,1,0,0,0,1,.5,5.1929569,2,.15000001,1,0,1,5.8999996,0,1,1,1,1,0,22,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1,1,.5,5.6733232,1,.15000001,0,0,0,5.8999996,0,0,1,0,0,1,33,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8,0,1,0,0,1,.5,5.6167712,2,.15000001,0,1,0,5.8999996,1,1,0,1,1,0,32,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.5,5.8464389,8,.15000001,0,1,0,5.8999996,1,1,0,1,1,0,38,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1,1,.15000001,6.9077554,1,.029999999,0,0,0,8.8000002,1,1,0,1,1,0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,0,.5,5.2983174,4,.1,1,0,0,8.8000002,1,1,0,1,0,1,37,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,0,0,0,1,1,.368,6.0112672,2,.074000001,1,0,1,8.8000002,1,1,0,1,1,0,27,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1,0,.5,4.9416423,0,.1,1,0,1,8.8000002,0,1,1,1,0,1,36,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8,0,0,1,0,1,.5,5.2470241,5,.1,1,0,0,8.8000002,1,1,0,1,0,1,43,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,.5,5.3936276,0,.1,0,1,0,8.8000002,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1,1,.5,5.521461,0,.1,1,0,0,8.8000002,1,1,0,0,0,0,57,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,0,.5,5.0751739,2,.1,0,1,1,8.8000002,1,1,0,1,1,1,24,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16,0,0,0,1,0,.5,5.0106354,0,.1,1,0,1,8.8000002,1,0,0,0,0,0,38,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1,1,.5,5.2983174,0,.1,1,0,1,8.8000002,1,0,1,1,0,0,42,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1,0,.5,5.0106354,0,.1,1,0,0,8.8000002,0,0,1,1,0,0,21,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,0,0,0,1,0,.5,5.2470241,0,.1,0,0,1,8.8000002,1,0,0,0,0,1,24,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5,0,0,0,1,0,.5,5.2983174,0,.1,1,0,0,8.8000002,1,0,0,0,0,0,38,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0,1,.5,5.6347895,3,.1,0,0,0,8.8000002,1,1,0,1,1,0,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,0,0,0,1,0,.5,5.2470241,1,.1,0,0,0,8.8000002,0,0,0,1,0,0,23,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,1,0,0,0,1,.361,6.0282784,1,.071999997,1,0,0,8.8000002,1,1,0,0,0,0,53,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1,1,.5,5.7037826,0,.1,1,0,1,8.8000002,1,1,0,1,1,0,48,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.46799999,5.6937323,17,.034000002,0,0,1,5.4000001,1,1,0,1,0,0,39,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,0,1,0,0,1,.59100002,5.0751739,2,.063000001,0,0,0,5.4000001,1,0,0,0,0,0,23,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.463,5.7037826,0,.033,1,0,1,5.4000001,1,0,0,0,0,0,25,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,.59100002,4.7874918,0,.082999997,1,0,0,5.4000001,0,0,1,0,0,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,1,1,.59100002,5.3936276,0,.045000002,0,0,0,5.4000001,1,1,0,0,0,0,57,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,.59100002,5.1929569,0,.056000002,1,0,0,5.4000001,1,1,0,1,1,1,29,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,.59100002,5.2983174,3,.050000001,1,0,1,5.4000001,1,1,0,1,0,0,38,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5,0,0,0,1,1,.59100002,5.0751739,0,.063000001,1,0,0,5.4000001,0,1,1,0,0,0,20,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,1,1,.59100002,5.0238805,0,.066,1,0,0,5.4000001,1,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,1,.463,5.7037826,2,.033,1,0,0,5.4000001,1,1,0,1,1,0,30,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,.59100002,5.1929569,2,.056000002,0,0,0,5.4000001,1,1,0,1,1,0,36,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,.59100002,5.3936276,2,.045000002,0,0,1,5.4000001,1,1,0,1,1,0,23,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,0,0,1,1,.59100002,5.3936276,2,.045000002,0,0,0,5.4000001,0,1,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,.31200001,6.0980744,1,.022,1,0,0,5.4000001,1,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,.51999998,5.2983174,1,.0099999998,0,0,1,5.5999999,0,1,1,1,0,0,39,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
