"ID","Item"
5284,"christina aguilera"
5284,"arctic monkeys"
5284,"green day"
5284,"guns n roses"
5284,"regina spektor"
5284,"cute is what we aim for"
5284,"anberlin"
5284,"taking back sunday"
5284,"motion city soundtrack"
5284,"the fray"
5284,"afi"
5284,"hilary duff"
5285,"linkin park"
5285,"nickelback"
5285,"the prodigy"
5285,"robbie williams"
5285,"queen"
5285,"serj tankian"
5285,"faithless"
5285,"limp bizkit"
5285,"enrique iglesias"
5285,"keane"
5285,"infected mushroom"
5285,"depeche mode"
5286,"pink floyd"
5286,"led zeppelin"
5286,"bob marley & the wailers"
5286,"ac/dc"
5286,"shpongle"
5286,"jimi hendrix"
5286,"the doors"
5286,"mew"
5286,"snoop dogg"
5286,"motorhead"
5286,"iron maiden"
5286,"2pac"
5286,"black sabbath"
5286,"def leppard"
5286,"deep purple"
5286,"enigma"
5286,"slipknot"
5286,"gym class heroes"
5286,"kiss"
5286,"eric clapton"
5286,"infected mushroom"
5286,"the prodigy"
5286,"king crimson"
5286,"van halen"
5286,"neil young"
5286,"the jimi hendrix experience"
5287,"r.e.m."
5287,"counting crows"
5287,"u2"
5287,"nada surf"
5287,"eels"
5287,"elliott smith"
5287,"the beatles"
5287,"elton john"
5287,"bright eyes"
5287,"bruce springsteen"
5287,"genesis"
5287,"death cab for cutie"
5287,"jason mraz"
5287,"the police"
5287,"the shins"
5287,"pink floyd"
5287,"doves"
5287,"bush"
5287,"my morning jacket"
5287,"the rolling stones"
5287,"barenaked ladies"
5287,"neil young"
5287,"simon & garfunkel"
5287,"the who"
5287,"foo fighters"
5287,"moby"
5287,"ben folds"
5289,"rihanna"
5289,"the white stripes"
5289,"evanescence"
5289,"danny elfman"
5289,"fort minor"
5290,"bjork"
5290,"megadeth"
5290,"muse"
5290,"kreator"
5290,"machine head"
5290,"helloween"
5290,"the beach boys"
5290,"fear factory"
5290,"hatebreed"
5290,"lamb of god"
5290,"mastodon"
5290,"soilwork"
5290,"pantera"
5290,"napalm death"
5290,"chimaira"
5290,"dimmu borgir"
5290,"in flames"
5292,"kings of leon"
5292,"john frusciante"
5292,"incubus"
5292,"beastie boys"
5292,"sufjan stevens"
5292,"john mayer"
5292,"queens of the stone age"
5292,"red hot chili peppers"
5292,"stevie wonder"
5292,"coldplay"
5292,"the mars volta"
5292,"led zeppelin"
5292,"the fray"
5292,"radiohead"
5292,"lou reed"
5294,"lykke li"
5294,"o.s.t.r."
5294,"roisin murphy"
5294,"foals"
5294,"jens lekman"
5294,"maximo park"
5294,"m.i.a."
5294,"pink"
5294,"craig david"
5294,"arctic monkeys"
5294,"alicia keys"
5294,"the rapture"
5294,"bloc party"
5294,"the police"
5294,"nelly furtado"
5294,"the whitest boy alive"
5294,"panic at the disco"
5294,"lily allen"
5294,"the ting tings"
5294,"hot chip"
5294,"scissor sisters"
5294,"band of horses"
5294,"justice"
5294,"kings of leon"
5294,"sean paul"
5294,"talking heads"
5294,"david guetta"
5294,"[unknown]"
5294,"sting"
5294,"michael buble"
5295,"gotan project"
5295,"kt tunstall"
5295,"sara bareilles"
5295,"kate nash"
5295,"de-phazz"
5295,"pink martini"
5295,"yann tiersen"
5295,"feist"
5295,"fiona apple"
5295,"thievery corporation"
5295,"regina spektor"
5295,"st. germain"
5295,"duffy"
5295,"sia"
5295,"tosca"
5295,"amy winehouse"
5295,"maria mena"
5295,"adele"
5295,"a fine frenzy"
5295,"colbie caillat"
5295,"imogen heap"
5295,"natasha bedingfield"
5295,"tori amos"
5295,"air"
5295,"royksopp"
5295,"electric light orchestra"
5295,"jem"
5295,"koop"
5295,"supertramp"
5295,"moby"
5295,"ben folds"
5295,"joss stone"
5295,"amy macdonald"
5295,"corinne bailey rae"
5295,"dido"
5295,"telepopmusik"
5295,"james morrison"
5295,"leona lewis"
5295,"massive attack"
5297,"breaking benjamin"
5297,"bob dylan"
5297,"cobra starship"
5297,"ozzy osbourne"
5297,"pavement"
5297,"the national"
5297,"pixies"
5297,"tegan and sara"
5297,"thrice"
5297,"the magnetic fields"
5297,"lynyrd skynyrd"
5297,"johnny cash"
5297,"louis armstrong"
5297,"goo goo dolls"
5297,"30 seconds to mars"
5297,"placebo"
5297,"guided by voices"
5299,"kaiser chiefs"
5299,"linkin park"
5299,"ladytron"
5299,"the dandy warhols"
5299,"enya"
5299,"gorillaz"
5299,"nelly furtado"
5299,"roxette"
5299,"madonna"
5299,"robbie williams"
5299,"depeche mode"
5299,"goldfrapp"
5299,"daft punk"
5299,"the chemical brothers"
5299,"system of a down"
5299,"a-ha"
5299,"fatboy slim"
5299,"franz ferdinand"
5299,"sugababes"
5299,"natasha bedingfield"
5299,"evanescence"
5300,"queen"
5300,"alicia keys"
5300,"air"
5300,"sting"
5300,"red hot chili peppers"
5300,"infected mushroom"
5300,"bob marley"
5300,"santana"
5300,"nirvana"
5300,"nelly furtado"
5300,"depeche mode"
5300,"eric clapton"
5300,"dire straits"
5300,"led zeppelin"
5300,"bryan adams"
5300,"norah jones"
5300,"diana krall"
5301,"bob dylan"
5301,"supergrass"
5301,"the specials"
5301,"cake"
5301,"the hives"
5301,"primal scream"
5301,"jack johnson"
5301,"maria mena"
5301,"the raconteurs"
5301,"tom petty and the heartbreakers"
5301,"johnny cash"
5301,"bob marley"
5301,"beck"
5301,"queens of the stone age"
5301,"rancid"
5301,"eagles of death metal"
5301,"dio"
5301,"the clash"
5301,"ben folds five"
5301,"adele"
5302,"beyonce"
5302,"sugababes"
5302,"lady gaga"
5302,"the pussycat dolls"
5302,"miley cyrus"
5302,"kelly clarkson"
5302,"katy perry"
5302,"jennifer lopez"
5302,"amy winehouse"
5302,"lily allen"
5302,"amy macdonald"
5302,"leona lewis"
5302,"rihanna"
5302,"christina aguilera"
5302,"mariah carey"
5302,"gwen stefani"
5302,"a fine frenzy"
5302,"natasha bedingfield"
5302,"avril lavigne"
5302,"alicia keys"
5302,"the ting tings"
5302,"black eyed peas"
5302,"shakira"
5302,"september"
5302,"jordin sparks"
5302,"madonna"
5302,"pink"
5302,"taylor swift"
5302,"within temptation"
5302,"nelly furtado"
5302,"nightwish"
5302,"ashlee simpson"
5302,"kylie minogue"
5303,"the flaming lips"
5303,"deerhoof"
5303,"captain beefheart & his magic band"
5303,"pj harvey"
5303,"ennio morricone"
5303,"the cure"
5303,"nick cave and the bad seeds"
5303,"my bloody valentine"
5303,"elliott smith"
5303,"radiohead"
5303,"the knife"
5303,"the magnetic fields"
5303,"fugazi"
5303,"the beach boys"
5303,"regina spektor"
5303,"modest mouse"
5303,"neil young"
5303,"depeche mode"
5303,"alkaline trio"
5303,"buzzcocks"
5303,"bjork"
5303,"low"
5303,"tom waits"
5303,"kraftwerk"
5303,"blonde redhead"
5303,"the fall"
5305,"anti-flag"
5305,"escape the fate"
5305,"rancid"
5305,"three days grace"
5305,"slipknot"
5305,"aerosmith"
5305,"nightwish"
5305,"rise against"
5305,"nirvana"
5305,"bullet for my valentine"
5305,"machine head"
5305,"papa roach"
5305,"less than jake"
5305,"children of bodom"
5305,"ramones"
5305,"helloween"
5305,"him"
5305,"ac/dc"
5305,"the clash"
5305,"dream theater"
5305,"nofx"
5305,"system of a down"
5305,"avenged sevenfold"
5305,"alesana"
5305,"dead kennedys"
5305,"led zeppelin"
5305,"the bouncing souls"
5305,"black flag"
5305,"trivium"
5305,"scorpions"
5305,"sonata arctica"
5305,"marilyn manson"
5305,"sex pistols"
5305,"hammerfall"
5305,"a day to remember"
5306,"gwen stefani"
5306,"lady gaga"
5306,"cascada"
5306,"christina aguilera"
5306,"pink"
5306,"nelly furtado"
5306,"kylie minogue"
5306,"avril lavigne"
5306,"kelly clarkson"
5306,"beyonce"
5306,"t.a.t.u."
5306,"timbaland"
5306,"fergie"
5306,"gorillaz"
5306,"ashlee simpson"
5306,"september"
5306,"kanye west"
5306,"spice girls"
5306,"ne-yo"
5306,"gnarls barkley"
5306,"justin timberlake"
5306,"robyn"
5306,"david guetta"
5306,"duffy"
5306,"leona lewis"
5306,"groove coverage"
5307,"nine inch nails"
5307,"ministry"
5307,"afi"
5307,"marilyn manson"
5307,"machine head"
5307,"trivium"
5307,"chimaira"
5307,"lamb of god"
5307,"static-x"
5307,"fear factory"
5307,"new order"
5307,"rammstein"
5307,"pet shop boys"
5307,"metallica"
5307,"pantera"
5307,"meshuggah"
5307,"children of bodom"
5307,"skinny puppy"
5307,"mudvayne"
5307,"satyricon"
5308,"arctic monkeys"
5308,"dark tranquillity"
5308,"gorillaz"
5308,"portishead"
5308,"satyricon"
5308,"depeche mode"
5308,"nirvana"
5308,"tokyo police club"
5308,"kraftwerk"
5308,"the last shadow puppets"
5308,"royksopp"
5308,"vampire weekend"
5308,"the knife"
5308,"death"
5308,"siouxsie and the banshees"
5308,"interpol"
5308,"m.i.a."
5308,"foals"
5308,"sting"
5308,"fleet foxes"
5308,"pet shop boys"
5308,"editors"
5308,"hypocrisy"
5308,"massive attack"
5308,"agalloch"
5308,"the beatles"
5308,"spoon"
5308,"pink martini"
5308,"onerepublic"
5308,"michael jackson"
5308,"t.a.t.u."
5308,"burzum"
5308,"manic street preachers"
5308,"the pussycat dolls"
5308,"george michael"
5308,"arch enemy"
5308,"dimmu borgir"
5308,"my dying bride"
5308,"david bowie"
5308,"led zeppelin"
5308,"enrique iglesias"
5308,"mgmt"
5309,"50 cent"
5309,"dizzee rascal"
5309,"timbaland"
5309,"black eyed peas"
5309,"michael jackson"
5309,"j dilla"
5309,"john legend"
5309,"jay-z"
5309,"david guetta"
5309,"kanye west"
5309,"t.i."
5309,"usher"
5309,"outkast"
5309,"justin timberlake"
5310,"the smiths"
5310,"sonic youth"
5310,"van morrison"
5310,"belle and sebastian"
5310,"four tet"
5310,"simon & garfunkel"
5310,"gorillaz"
5310,"the beatles"
5310,"avril lavigne"
5310,"the white stripes"
5310,"babyshambles"
5310,"the stone roses"
5310,"bloc party"
5310,"morrissey"
5310,"the clash"
5310,"the fall"
5310,"lcd soundsystem"
5310,"pet shop boys"
5310,"the velvet underground"
5310,"wilco"
5310,"feist"
5310,"the rolling stones"
5310,"hot chip"
5310,"the cure"
5310,"buena vista social club"
5310,"neil young"
5310,"portishead"
5310,"simian mobile disco"
5310,"the chemical brothers"
5310,"the pogues"
5311,"tom waits"
5311,"bruce springsteen"
5311,"converge"
5311,"against me!"
5311,"johnny cash"
5311,"radiohead"
5311,"mogwai"
5312,"the rolling stones"
5312,"the bouncing souls"
5312,"the kooks"
5312,"eric clapton"
5312,"clueso"
5312,"frederic chopin"
5312,"peter fox"
5312,"jack johnson"
5312,"bob dylan"
5312,"john mayer"
5312,"rage against the machine"
5312,"dr. dre"
5312,"sum 41"
5312,"billy joel"
5312,"babyshambles"
5312,"the police"
5312,"jay-z"
5313,"muse"
5313,"paramore"
5313,"the kooks"
5313,"the killers"
5313,"mando diao"
5313,"michael jackson"
5313,"jason mraz"
5313,"regina spektor"
5313,"linkin park"
5313,"fleet foxes"
5313,"death cab for cutie"
5313,"damien rice"
5313,"mgmt"
5313,"the fray"
5313,"the sounds"
5313,"eddie vedder"
5313,"vampire weekend"
5313,"the used"
5313,"hakan hellstrom"
5313,"my chemical romance"
5313,"iron & wine"
5313,"lykke li"
5313,"kent"
5313,"coldplay"
5313,"hellogoodbye"
5313,"michael buble"
5313,"a fine frenzy"
5313,"mika"
5313,"fall out boy"
5313,"onerepublic"
5313,"arctic monkeys"
5313,"james morrison"
5313,"robyn"
5314,"abba"
5314,"hilary duff"
5314,"evanescence"
5314,"ashlee simpson"
5314,"kelly clarkson"
5314,"sentenced"
5314,"mariah carey"
5314,"switchfoot"
5314,"miley cyrus"
5314,"christina aguilera"
5316,"depeche mode"
5316,"peter bjorn and john"
5316,"scissor sisters"
5316,"sneaker pimps"
5316,"chromeo"
5316,"the clash"
5316,"mika"
5316,"air"
5316,"the herbaliser"
5316,"the chemical brothers"
5316,"new order"
5316,"portishead"
5316,"marilyn manson"
5316,"massive attack"
5316,"muse"
5316,"jet"
5316,"simian mobile disco"
5316,"kasabian"
5318,"bon iver"
5318,"the jesus and mary chain"
5318,"the white stripes"
5318,"r.e.m."
5318,"mirah"
5318,"pixies"
5318,"the strokes"
5318,"the smashing pumpkins"
5318,"ramones"
5318,"the pipettes"
5318,"kate nash"
5318,"spice girls"
5318,"robyn"
5318,"the go! team"
5318,"ryan adams"
5318,"avril lavigne"
5318,"rilo kiley"
5318,"the knife"
5318,"tegan and sara"
5318,"tori amos"
5319,"radiohead"
5319,"pixies"
5319,"nirvana"
5319,"the beatles"
5319,"sneaker pimps"
5319,"the breeders"
5319,"my bloody valentine"
5319,"oasis"
5319,"gorillaz"
5322,"helloween"
5322,"scorpions"
5322,"die Arzte"
5322,"bad religion"
5322,"rise against"
5322,"gamma ray"
5322,"the kooks"
5322,"dream theater"
5322,"the killers"
5322,"r.e.m."
5322,"iron maiden"
5322,"ayreon"
5322,"ensiferum"
5322,"the mars volta"
5322,"blind guardian"
5322,"sublime"
5322,"radiohead"
5322,"sepultura"
5322,"children of bodom"
5322,"system of a down"
5322,"symphony x"
5322,"red hot chili peppers"
5322,"the offspring"
5322,"manowar"
5322,"in flames"
5322,"pearl jam"
5322,"anti-flag"
5322,"guns n roses"
5322,"ska-p"
5325,"tegan and sara"
5325,"snow patrol"
5325,"portishead"
5325,"against me!"
5325,"paramore"
5325,"broken social scene"
5325,"the knife"
5325,"sia"
5325,"arctic monkeys"
5325,"goldfrapp"
5325,"damien rice"
5325,"thrice"
5325,"peter bjorn and john"
5325,"placebo"
5325,"third eye blind"
5325,"radiohead"
5325,"the kooks"
5325,"breaking benjamin"
5325,"sublime"
5325,"avril lavigne"
5325,"m.i.a."
5325,"metric"
5325,"billy talent"
5325,"kt tunstall"
5325,"the ting tings"
5325,"massive attack"
5325,"jimmy eat world"
5325,"the rapture"
5325,"the all-american rejects"
5325,"n*e*r*d"
5325,"reel big fish"
5325,"frou frou"
5325,"lamb"
5325,"the wombats"
5325,"lcd soundsystem"
5325,"evanescence"
5326,"the beatles"
5326,"blackfield"
5326,"lacuna coil"
5326,"pink floyd"
5326,"metallica"
5326,"silverstein"
5326,"dream theater"
5326,"maroon 5"
5326,"paramore"
5326,"cypress hill"
5326,"bob dylan"
5326,"portishead"
5326,"porcupine tree"
5326,"ayreon"
5326,"joe satriani"
5326,"alanis morissette"
5326,"evanescence"
5326,"tool"
5326,"muse"
5328,"bruce springsteen"
5328,"abba"
5328,"the rolling stones"
5328,"dire straits"
5328,"elvis presley"
5328,"the who"
5328,"the killers"
5328,"the raveonettes"
5328,"arcade fire"
5331,"city and colour"
5331,"onerepublic"
5331,"parkway drive"
5332,"kiss"
5332,"bruce springsteen"
5332,"the beatles"
5332,"inxs"
5332,"alicia keys"
5332,"queen"
5332,"elton john"
5332,"madonna"
5332,"the rolling stones"
5332,"kate bush"
5332,"the police"
5332,"neil young"
5332,"bjork"
5332,"van morrison"
5332,"talking heads"
5332,"kanye west"
5332,"joni mitchell"
5332,"sting"
5332,"simon & garfunkel"
5332,"pink floyd"
5332,"ac/dc"
5332,"david bowie"
5332,"bob dylan"
5332,"kylie minogue"
5332,"led zeppelin"
5332,"jordin sparks"
5332,"iggy pop"
5332,"prince"
5332,"kraftwerk"
5332,"u2"
5332,"lily allen"
5332,"fleetwood mac"
5332,"guns n roses"
5332,"the clash"
5332,"regina spektor"
5332,"steely dan"
5332,"michael jackson"
5332,"dizzee rascal"
5332,"new order"
5332,"avril lavigne"
5332,"metallica"
5332,"green day"
5332,"the jam"
5332,"morrissey"
5332,"the doors"
5332,"devo"
5332,"abba"
5332,"the cure"
5332,"elvis presley"
5332,"dire straits"
5332,"radiohead"
5332,"ice cube"
5336,"slayer"
5336,"napalm death"
5336,"cannibal corpse"
5336,"hypocrisy"
5336,"bloodbath"
5336,"iron maiden"
5336,"amon amarth"
5336,"samael"
5336,"happysad"
5336,"dethklok"
5336,"darkthrone"
5336,"vader"
5336,"morbid angel"
5336,"tenacious d"
5336,"finntroll"
5336,"korpiklaani"
5336,"kreator"
5336,"satyricon"
5336,"hammerfall"
5336,"bathory"
5336,"behemoth"
5336,"hatebreed"
5337,"backstreet boys"
5337,"sentenced"
5337,"nightwish"
5337,"gamma ray"
5337,"sonata arctica"
5337,"the offspring"
5337,"guns n roses"
5337,"groove coverage"
5337,"serj tankian"
5337,"enrique iglesias"
5337,"cascada"
5337,"dope"
5337,"bon jovi"
5337,"bryan adams"
5337,"dragonforce"
5337,"blondie"
5337,"linkin park"
5337,"mindless self indulgence"
5338,"devendra banhart"
5338,"beck"
5338,"sex pistols"
5338,"Edith piaf"
5338,"the gossip"
5338,"the doors"
5338,"arctic monkeys"
5338,"the kinks"
5338,"pink floyd"
5338,"kings of leon"
5338,"dirty pretty things"
5338,"the beatles"
5338,"david bowie"
5338,"manu chao"
5338,"patrick wolf"
5338,"m.i.a."
5338,"razorlight"
5338,"iggy pop"
5338,"led zeppelin"
5338,"frederic chopin"
5338,"adam green"
5338,"blur"
5338,"kasabian"
5338,"the zombies"
5338,"the pigeon detectives"
5338,"madness"
5339,"system of a down"
5339,"john frusciante"
5339,"babyshambles"
5339,"amy winehouse"
5339,"lykke li"
5339,"serj tankian"
5339,"happysad"
5339,"arctic monkeys"
5339,"red hot chili peppers"
5339,"billy talent"
5339,"the libertines"
5339,"hey"
5339,"ko<U+042F>n"
5339,"the last shadow puppets"
5339,"the beach boys"
5339,"akurat"
5339,"pid<U+017C>ama porno"
5339,"myslovitz"
5339,"the subways"
5339,"mgmt"
5339,"tool"
5339,"justice"
5339,"the used"
5339,"franz ferdinand"
5339,"muse"
5339,"the white stripes"
5339,"the velvet underground"
5339,"bob marley"
5339,"sex pistols"
5339,"joy division"
5339,"the raconteurs"
5339,"coma"
5339,"daft punk"
5341,"pain of salvation"
5341,"the mars volta"
5341,"ayreon"
5341,"pj harvey"
5341,"sigur ros"
5341,"god is an astronaut"
5341,"nine inch nails"
5341,"jethro tull"
5341,"porcupine tree"
5341,"ulver"
5341,"mogwai"
5341,"blackfield"
5341,"opeth"
5341,"the album leaf"
5341,"katatonia"
5342,"chris brown"
5342,"atb"
5342,"tiesto"
5342,"craig david"
5342,"50 cent"
5342,"cascada"
5342,"depeche mode"
5342,"lady gaga"
5342,"linkin park"
5342,"armin van buuren"
5342,"rihanna"
5342,"bon jovi"
5342,"sabaton"
5344,"thievery corporation"
5344,"red hot chili peppers"
5344,"blink-182"
5344,"taking back sunday"
5344,"third eye blind"
5344,"isis"
5344,"green day"
5344,"the beatles"
5344,"the rolling stones"
5344,"the roots"
5344,"arctic monkeys"
5344,"senses fail"
5344,"wu-tang clan"
5344,"sublime"
5344,"jay-z"
5344,"my morning jacket"
5344,"kanye west"
5344,"cream"
5344,"the offspring"
5344,"death cab for cutie"
5344,"weezer"
5344,"ben folds"
5344,"rjd2"
5344,"linkin park"
5344,"lupe fiasco"
5344,"brand new"
5344,"a tribe called quest"
5344,"kings of leon"
5344,"phoenix"
5344,"coldplay"
5344,"audioslave"
5344,"mogwai"
5344,"soilwork"
5344,"red.jumpsuit.apparatus"
5344,"jimi hendrix"
5344,"t.i."
5344,"emery"
5344,"the killers"
5344,"anathema"
5344,"bloodhound gang"
5344,"santogold"
5344,"notorious b.i.g."
5344,"matisyahu"
5348,"alice cooper"
5348,"dio"
5348,"rainbow"
5348,"queensryche"
5349,"paramore"
5349,"disturbed"
5349,"katy perry"
5349,"lady gaga"
5349,"eminem"
5349,"dir en grey"
5349,"t.a.t.u."
5349,"akon"
5349,"placebo"
5349,"timbaland"
5349,"pink"
5349,"ulver"
5350,"o.s.t.r."
5350,"2pac"
5350,"eminem"
5350,"dr. dre"
5350,"fall out boy"
5351,"oasis"
5351,"the rolling stones"
5351,"red hot chili peppers"
5351,"green day"
5351,"kings of leon"
5351,"queen"
5351,"the libertines"
5351,"john lennon"
5351,"the smiths"
5351,"the white stripes"
5351,"the beatles"
5351,"radiohead"
5351,"the verve"
5351,"creedence clearwater revival"
5351,"arctic monkeys"
5351,"madonna"
5351,"coldplay"
5351,"bob marley & the wailers"
5351,"depeche mode"
5351,"stone temple pilots"
5351,"the strokes"
5351,"maroon 5"
5351,"garbage"
5351,"the cure"
5351,"the smashing pumpkins"
5351,"foo fighters"
5351,"pearl jam"
5351,"keane"
5351,"the vines"
5351,"u2"
5351,"lenny kravitz"
5351,"t. rex"
5351,"inxs"
5352,"black rebel motorcycle club"
5352,"kings of leon"
5352,"kings of convenience"
5352,"the vines"
5352,"the kills"
5352,"the black keys"
5352,"arctic monkeys"
5352,"tegan and sara"
5352,"the hives"
5352,"kasabian"
5352,"ladytron"
5352,"the raconteurs"
5352,"jack johnson"
5352,"stereophonics"
5352,"the beatles"
5352,"jimi hendrix"
5352,"the strokes"
5352,"cat power"
5352,"the sounds"
5352,"the rolling stones"
5352,"death cab for cutie"
5352,"blur"
5352,"interpol"
5352,"the rapture"
5352,"hot chip"
5352,"dirty pretty things"
5352,"beck"
5352,"metric"
5352,"the smiths"
5352,"the subways"
5352,"sex pistols"
5352,"the killers"
5354,"tegan and sara"
5356,"the get up kids"
5356,"mr. scruff"
5356,"flying lotus"
5356,"burial"
5357,"the killers"
5357,"placebo"
5357,"bjork"
5357,"depeche mode"
5357,"coldplay"
5357,"limp bizkit"
5357,"dido"
5357,"madonna"
5357,"black eyed peas"
5357,"alanis morissette"
5357,"ko<U+042F>n"
5357,"portishead"
5358,"the clash"
5358,"tom petty and the heartbreakers"
5358,"johnny cash"
5358,"led zeppelin"
5358,"the weakerthans"
5358,"the who"
5358,"creedence clearwater revival"
5358,"frank sinatra"
5358,"ac/dc"
5358,"elvis costello"
5358,"the pogues"
5358,"nina simone"
5358,"van morrison"
5359,"the kooks"
5359,"burial"
5359,"the killers"
5359,"the streets"
5359,"cunninlynguists"
5359,"mogwai"
5359,"rjd2"
5359,"klaxons"
5359,"death cab for cutie"
5359,"the cure"
5359,"fischerspooner"
5359,"coldplay"
5359,"justice"
5359,"max richter"
5359,"elliott smith"
5359,"roots manuva"
5359,"bob marley"
5360,"modest mouse"
5360,"the mountain goats"
5360,"rilo kiley"
5360,"belle and sebastian"
5360,"pixies"
5360,"cat stevens"
5360,"stars"
5360,"electric six"
5360,"guided by voices"
5360,"the notwist"
5360,"death cab for cutie"
5360,"gorillaz"
5360,"the weakerthans"
5360,"pavement"
5360,"beirut"
5360,"johnny cash"
5360,"architecture in helsinki"
5360,"against me!"
5360,"the flaming lips"
5360,"kimya dawson"
5360,"spoon"
5360,"the decemberists"
5360,"bob dylan"
5360,"daft punk"
5360,"broken social scene"
5360,"jurassic 5"
5360,"...and you will know us by the trail of dead"
5360,"mgmt"
5360,"eels"
5360,"david bowie"
5362,"michael buble"
5362,"katie melua"
5362,"diana krall"
5362,"dido"
5362,"red hot chili peppers"
5362,"a-ha"
5362,"antony and the johnsons"
5362,"de-phazz"
5362,"nina simone"
5362,"norah jones"
5362,"air"
5362,"jamie cullum"
5362,"mary j. blige"
5362,"gnarls barkley"
5362,"audioslave"
5362,"george michael"
5362,"lou reed"
5362,"manic street preachers"
5362,"joss stone"
5362,"band of horses"
5362,"erykah badu"
5362,"missy elliott"
5362,"alicia keys"
5362,"john legend"
5362,"morcheeba"
5362,"guns n roses"
5362,"arctic monkeys"
5362,"madonna"
5362,"prince"
5364,"jeff buckley"
5364,"jason mraz"
5364,"antony and the johnsons"
5365,"roisin murphy"
5365,"the future sound of london"
5365,"paradise lost"
5365,"katatonia"
5365,"depeche mode"
5365,"bjork"
5365,"tool"
5365,"anathema"
5365,"theatre of tragedy"
5365,"the knife"
5365,"combichrist"
5365,"a perfect circle"
5365,"tricky"
5365,"dark tranquillity"
5365,"pet shop boys"
5365,"massive attack"
5365,"meshuggah"
5365,"my dying bride"
5365,"moloko"
5365,"u2"
5365,"nouvelle vague"
5365,"m.i.a."
5365,"ladytron"
5365,"isis"
5365,"new order"
5365,"the cure"
5365,"orbital"
5365,"kraftwerk"
5366,"elliott smith"
5366,"broken social scene"
5366,"sigur ros"
5366,"beyonce"
5366,"death cab for cutie"
5366,"phoenix"
5366,"the sounds"
5366,"saves the day"
5366,"the strokes"
5366,"alkaline trio"
5366,"misfits"
5366,"silverchair"
5366,"bright eyes"
5366,"brand new"
5366,"the shins"
5366,"dr. dre"
5366,"ne-yo"
5366,"arcade fire"
5366,"taking back sunday"
5366,"tegan and sara"
5366,"him"
5366,"iron & wine"
5366,"john mayer"
5366,"a day to remember"
5366,"new found glory"
5366,"ben folds"
5366,"shiny toy guns"
5366,"notorious b.i.g."
5366,"boys like girls"
5366,"the smiths"
5367,"the get up kids"
5367,"jimmy eat world"
5367,"cursive"
5367,"cold war kids"
5367,"motion city soundtrack"
5367,"wilco"
5367,"saves the day"
5367,"lagwagon"
5367,"radiohead"
5367,"millencolin"
5367,"alkaline trio"
5367,"elliott smith"
5367,"the shins"
5367,"against me!"
5367,"gym class heroes"
5367,"the blood brothers"
5367,"modest mouse"
5367,"vampire weekend"
5367,"anti-flag"
5367,"the postal service"
5367,"the weakerthans"
5367,"nada surf"
5367,"kings of leon"
5367,"weezer"
5367,"ok go"
5367,"refused"
5367,"foo fighters"
5367,"built to spill"
5367,"peter bjorn and john"
5368,"mando diao"
5368,"the rolling stones"
5368,"the sounds"
5368,"ramones"
5368,"the clash"
5368,"the killers"
5368,"bob dylan"
5368,"the decemberists"
5368,"elvis presley"
5368,"razorlight"
5368,"the shins"
5368,"the cardigans"
5368,"oasis"
5368,"the hellacopters"
5368,"paramore"
5368,"the hives"
5368,"placebo"
5368,"feeder"
5368,"franz ferdinand"
5368,"the cranberries"
5368,"the raveonettes"
5368,"kings of leon"
5368,"manu chao"
5368,"the strokes"
5368,"[unknown]"
5368,"the white stripes"
5368,"camera obscura"
5368,"the pipettes"
5368,"beck"
5368,"janis joplin"
5368,"kaiser chiefs"
5368,"pink floyd"
5369,"mariah carey"
5369,"enrique iglesias"
5370,"the doors"
5370,"morphine"
5370,"system of a down"
5370,"the beatles"
5370,"jefferson airplane"
5370,"guano apes"
5370,"the cure"
5370,"nine inch nails"
5371,"iron maiden"
5371,"judas priest"
5371,"dio"
5371,"def leppard"
5371,"rammstein"
5371,"ac/dc"
5371,"slayer"
5371,"bon jovi"
5371,"led zeppelin"
5371,"therion"
5371,"black sabbath"
5371,"ozzy osbourne"
5371,"the who"
5371,"the doors"
5371,"epica"
5371,"system of a down"
5371,"haggard"
5371,"the jimi hendrix experience"
5371,"metallica"
5371,"nickelback"
5371,"scorpions"
5371,"kiss"
5372,"creed"
5372,"nirvana"
5372,"tori amos"
5372,"ella fitzgerald"
5372,"katie melua"
5372,"helloween"
5373,"sum 41"
5373,"good charlotte"
5373,"the offspring"
5373,"blink-182"
5373,"slipknot"
5374,"eric clapton"
5374,"prince"
5374,"alicia keys"
5374,"mariah carey"
5374,"john legend"
5374,"aretha franklin"
5374,"journey"
5374,"billy joel"
5374,"helloween"
5374,"foo fighters"
5374,"ne-yo"
5374,"john lennon"
5374,"queen"
5374,"seal"
5374,"maroon 5"
5374,"lenny kravitz"
5374,"muse"
5374,"leona lewis"
5374,"john mayer"
5374,"ray charles"
5374,"aerosmith"
5374,"avenged sevenfold"
5374,"coldplay"
5376,"dropkick murphys"
5376,"rancid"
5376,"less than jake"
5376,"good charlotte"
5376,"in flames"
5376,"death cab for cutie"
5376,"new found glory"
5376,"sublime"
5376,"no doubt"
5376,"boards of canada"
5376,"anti-flag"
5376,"eminem"
5376,"green day"
5376,"atreyu"
5376,"mindless self indulgence"
5376,"bowling for soup"
5376,"red hot chili peppers"
5376,"reel big fish"
5376,"christina aguilera"
5376,"the shins"
5376,"from autumn to ashes"
5376,"chiodos"
5378,"gotan project"
5379,"the smiths"
5379,"dead can dance"
5379,"morrissey"
